ID,Salary,DOJ,DOL,Original Designation,Designation,Domain,JobCity,Gender,DOB,10percentage,10board,12graduation,12percentage,12board,CollegeID,CollegeTier,Degree,Specialization,collegeGPA,CollegeCityID,CollegeCityTier,CollegeState,GraduationYear,English,Logical,Quant,DomainScore,ComputerProgramming,ElectronicsAndSemicon,ComputerScience,MechanicalEngg,ElectricalEngg,TelecomEngg,CivilEngg,conscientiousness,agreeableness,extraversion,nueroticism,openess_to_experience
1068237,110000.00,12/1/14 0:00,,system administrator,system administrator,Tech,Kakinada,m,6/27/93 0:00,81.83,state board,2010,89.1,state board,15456,2,B.Tech/B.E.,electronics engineering,65.4,15456,0,Andhra Pradesh,2014,465,510,450,0,0,0,0,0,0,0,0,0.8463,1.2114,0.3174,-1.6289,-0.2859
1098954,105000.00,6/1/12 0:00,12/1/13 0:00,web developer,software engineer,UX/UI Design,Aurangabad,m,12/1/89 0:00,84.93,state board,2008,81.5,state board,11603,2,B.Tech/B.E.,information technology,65.18,11603,0,Maharashtra,2012,640,520,465,0,0,0,0,0,0,0,0,-0.7335,1.2114,0.3174,-0.6147,0.6721
1089327,240000.00,7/1/14 0:00,,software engineer,software engineer,Engineering,Mumbai,m,2/12/92 0:00,67.6,cbse,2010,62,cbse,14004,2,B.Tech/B.E.,electronics engineering,67,14004,0,Himachal Pradesh,2014,545,580,390,0,0,0,0,0,0,0,0,1.2772,1.2114,0.3174,-0.3612,0.6721
1097036,100000.00,6/1/14 0:00,,software developer,software engineer,Engineering,Chennai,f,11/26/92 0:00,85.6,state board,2010,79.9,state board,1136,2,B.Tech/B.E.,electronics engineering,78,1136,0,Tamil Nadu,2014,350,460,345,0.1798739,0,0,0,0,0,0,0,-0.4463,-0.2871,0.3174,1.2869,-0.0943
439077,310000.00,6/1/13 0:00,,rf engineer,rf engineer,Engineering,Pune,m,6/10/91 0:00,82,state board,2008,62.7,state board,3081,2,B.Tech/B.E.,electronics engineering,71.3,3081,0,Orissa,2012,595,425,355,0.155908503,0,0,0,0,0,260,0,0.0464,0.1888,0.3817,-0.6428,-0.5245
1289964,240000.00,6/1/14 0:00,4/1/15 0:00,business development manager,business development manager,Business,Chennai,m,6/15/93 0:00,84.33,state board,2010,87.8,state board,15593,2,B.Tech/B.E.,mechanical engineering,78,15593,0,Telangana,2014,500,555,485,0,0,0,0,0,0,0,0,0.8463,0.8784,0.4711,-2.3895,-0.8608
1229820,320000.00,12/1/14 0:00,,systems engineer,system engineer,Engineering,Banagalore,m,8/15/92 0:00,80.33,state board,2010,83,state board,3801,2,B.Tech/B.E.,mechanical engineering,80,3801,0,Karnataka,2014,490,445,465,0.924609939,0,0,0,0,0,0,0,0.99,0.5454,0.4711,-1.6289,-2.2021
1272172,225000.00,8/1/14 0:00,,production engineer,production engineer,Engineering,Mumbai,m,4/1/91 0:00,71.07,state board,2009,51.23,state board,15289,2,B.Tech/B.E.,electronics engineering,60.23,15289,0,Karnataka,2014,455,495,345,0,0,0,0,0,0,0,0,0.5591,1.3779,0.4711,-0.6147,-0.2859
614179,180000.00,3/1/14 0:00,8/1/14 0:00,application engineer,software engineer,Engineering,Jalandhar,m,7/1/93 0:00,78.8,cbse,2010,80,cbse,272,2,B.Tech/B.E.,mechanical engineering,70.02,272,0,Punjab,2014,650,535,635,0,0,0,0,0,0,0,0,0.2718,0.5454,0.4711,-0.2344,0.2889
1037564,110000.00,1/1/14 0:00,10/1/14 0:00,training specialist,training specialist,Tech,,m,7/20/91 0:00,87.62,state board,2009,86,state board,6953,2,B.Tech/B.E.,electronics engineering,71.7,6953,0,West Bengal,2013,440,480,465,0,0,0,0,0,0,0,0,0.8463,0.0459,0.4711,-0.1076,0.2889
914034,480000.00,3/1/14 0:00,,qa analyst,test engineer,QA,NCR,m,9/28/91 0:00,72,cbse,2008,69,state board,51,2,MCA,computer application,65.5,51,0,Uttar Pradesh,2014,485,475,385,0,0,0,0,0,0,0,0,-1.1644,-0.2871,0.4711,0.0192,0.585
542425,320000.00,9/1/13 0:00,3/1/15 0:00,manufacturing engineer,manufacturing engineer,Engineering,NCR,m,8/24/90 0:00,64,cbse,2008,62.8,cbse,350,2,B.Tech/B.E.,electronics engineering,71,350,0,Uttar Pradesh,2013,580,435,370,0,0,0,0,0,0,0,0,0.51,-0.5913,0.5269,1.3549,-0.8799
898656,240000.00,7/1/14 0:00,4/1/15 0:00,network engineer,network engineer,Engineering,NCR,m,10/13/92 0:00,64,state board,2009,77,state board,66,2,B.Tech/B.E.,electronics engineering,66,66,0,Uttar Pradesh,2014,405,470,500,0.991792428,0,0,0,0,0,516,0,-1.0208,-1.4526,0.6248,-0.995,0.0973
965642,350000.00,8/1/14 0:00,4/1/15 0:00,software developer,software engineer,Engineering,Banagalore,m,1/28/93 0:00,94,state board,2010,84,state board,8823,2,B.Tech/B.E.,computer science,80,8823,0,Tamil Nadu,2014,355,290,450,0,0,0,0,0,0,0,0,-0.159,-0.4536,0.6248,0.2727,1.247
1122695,125000.00,8/1/14 0:00,,technical support engineer,technical support engineer,Engineering,,f,4/9/92 0:00,84,state board,2010,71,state board,2813,2,B.Tech/B.E.,information technology,64,2813,0,Madhya Pradesh,2014,475,470,415,0,0,0,0,0,0,0,0,0.2718,-0.2871,0.6248,2.301,-0.6692
415273,240000.00,10/1/13 0:00,2/1/14 0:00,business analyst,business analyst,Business,NCR,m,4/21/91 0:00,88.2,cbse,2008,82,cbse,5818,2,B.Tech/B.E.,electronics engineering,78.5,5818,0,Orissa,2012,685,475,505,0.155908503,0,0,0,0,0,260,0,-0.4173,1.1248,0.672,-0.5253,-0.169
1089302,375000.00,8/1/14 0:00,,junior research fellow,junior research fellow,Research,Chandigarh,m,3/18/92 0:00,84.6,cbse,2010,70.4,cbse,14004,2,B.Tech/B.E.,civil engineering,75,14004,0,Himachal Pradesh,2014,580,625,545,0.536782667,0,0,0,0,0,0,356,1.5644,1.7109,0.7785,-0.8682,1.247
1034790,335000.00,2/1/14 0:00,,programmer analyst,programmer analyst,Tech,Chennai,m,3/27/90 0:00,75,cbse,2007,62.8,cbse,903,2,B.Tech/B.E.,electronics engineering,65,903,0,Uttar Pradesh,2013,490,530,485,0,0,0,0,0,0,0,0,0.7027,0.7119,0.7785,-0.2344,0.0973
1258521,225000.00,2/1/15 0:00,,application developer,software engineer,Engineering,Allahabad,f,9/27/92 0:00,67,state board,2010,77,state board,1875,2,B.Tech/B.E.,electronics engineering,74.6,1875,0,Uttar Pradesh,2014,335,495,475,0,0,0,0,0,0,0,0,-0.0154,-0.4536,0.7785,0.0192,-0.4776
823790,300000.00,7/1/14 0:00,,programmer analyst,programmer analyst,Tech,Pune,m,10/1/92 0:00,90.2,cbse,2010,79.4,cbse,272,2,B.Tech/B.E.,electronics engineering,63.2,272,0,Punjab,2014,545,435,470,0,0,0,0,0,0,0,0,-0.4463,0.3789,0.7785,0.0192,-0.6692
1161576,200000.00,6/1/14 0:00,3/1/15 0:00,business analyst,business analyst,Business,NCR,f,3/2/92 0:00,80.6,cbse,2010,88,cbse,7626,2,B.Tech/B.E.,information technology,72.3,7626,0,Uttar Pradesh,2014,455,470,355,0,0,0,0,0,0,0,0,-1.8825,-0.2871,0.7785,1.2869,0.0973
361702,480000.00,9/1/12 0:00,4/1/15 0:00,senior systems engineer,senior software engineer,Engineering,Banagalore,f,3/21/90 0:00,89.92,state board,2008,77,state board,1384,2,B.Tech/B.E.,mechanical engineering,76.5,1384,0,Karnataka,2012,525,415,385,0,0,0,0,0,0,0,0,0.6646,1.5928,0.8171,0.2973,0.8973
462008,250000.00,6/1/12 0:00,4/1/14 0:00,field based employee relations manager,field based employee relations manager,Management,,f,8/19/88 0:00,68,state board,2006,72.8,state board,272,2,B.Tech/B.E.,biomedical engineering,72.27,272,0,Punjab,2011,455,415,455,0,0,0,0,0,0,0,0,-2.1175,0.6568,0.9623,0.2973,0.6603
344407,800000.00,4/1/14 0:00,4/1/15 0:00,manager,manager,Management,Rajkot,m,6/22/90 0:00,73,,2008,54,,124,2,B.Tech/B.E.,civil engineering,79,124,0,Orissa,2012,405,345,525,0.938588263,0,0,0,0,0,0,480,0.3555,-0.9033,0.9623,0.64983,-0.4229
434552,300000.00,6/1/14 0:00,4/1/15 0:00,marketing coordinator,marketing coordinator,Marketing,Bhubaneshwar,m,10/10/89 0:00,89.8,,2007,66.6,,3054,2,B.Tech/B.E.,electronics engineering,55.33,3054,0,Orissa,2012,555,205,435,0,0,0,0,0,0,0,0,-0.881,-0.2793,0.9623,1.1199,0.1864
662991,215000.00,10/1/13 0:00,1/1/15 0:00,project manager,project manager,Management,NCR,m,7/18/89 0:00,74,cbse,2006,64,state board,405,2,B.Tech/B.E.,information technology,76,405,0,Uttar Pradesh,2011,510,400,324,0,0,0,0,0,0,0,0,0.5591,-0.4536,1.0859,-2.0092,-0.6692
978959,240000.00,6/1/14 0:00,3/1/15 0:00,maintenance engineer,maintenance engineer,Engineering,,m,7/14/92 0:00,88.17,state board,2010,81.12,state board,8743,2,B.Tech/B.E.,electrical engineering,64.61,8743,0,Maharashtra,2014,630,570,810,0,0,0,0,0,0,0,0,1.9953,1.3779,1.0859,-1.3753,1.0554
640915,95000.00,1/1/14 0:00,1/1/15 0:00,asp.net developer,software engineer,Engineering,Bhopal,m,8/19/90 0:00,61.8,cbse,2009,69.6,state board,8105,2,B.Tech/B.E.,computer science,63.69,8105,0,Madhya Pradesh,2013,415,460,485,0.192587104,0,0,0,0,0,0,0,-1.0208,-0.1206,1.0859,-1.2486,-0.2859
982400,240000.00,6/1/14 0:00,4/1/15 0:00,android developer,software engineer,Engineering,NCR,m,7/6/92 0:00,75,cbse,2009,64,cbse,184,2,B.Tech/B.E.,computer science,67,184,0,Uttar Pradesh,2014,510,480,485,0,0,0,0,0,0,0,0,-0.159,0.8784,1.2396,0.2727,-0.6692
983328,170000.00,7/1/14 0:00,1/1/15 0:00,customer service,customer service representative,Support,NCR,f,4/15/91 0:00,84.6,cbse,2008,75,cbse,387,2,B.Tech/B.E.,biomedical engineering,76.5,387,0,Uttar Pradesh,2014,455,455,430,0.810620507,0,0,0,0,0,0,0,1.2772,0.7119,1.2396,0.3995,0.6721
855314,180000.00,6/1/13 0:00,7/1/14 0:00,sales engineer,sales engineer,Engineering,Lucknow,m,10/9/89 0:00,63,icse,2009,56,cbse,7642,2,B.Tech/B.E.,mechanical engineering,63,7642,0,Uttar Pradesh,2013,650,460,500,0.221058818,0,0,0,0,0,0,0,-0.0154,1.2114,1.2396,1.0333,1.4386
988904,235000.00,5/1/14 0:00,,business analyst consultant,business analyst,Business,Chandigarh,m,9/24/92 0:00,78.16,icse,2010,64.83,icse,137,2,B.Tech/B.E.,computer science,63.65,137,0,Uttar Pradesh,2014,560,510,450,0,0,0,0,0,0,0,0,-0.0154,0.8784,1.2396,1.9207,0.8637
326795,455000.00,3/1/13 0:00,,systems engineer,system engineer,Engineering,Pune,m,12/16/91 0:00,76.87,state board,2008,81.33,state board,3879,2,B.Tech/B.E.,computer science,74.5,3879,0,Madhya Pradesh,2012,375,505,525,0.961772121,0,0,0,0,0,0,0,0.3555,0.2668,1.2525,0.17983,0.0284
914981,200000.00,1/1/14 0:00,2/1/14 0:00,marketing executive,marketing executive,Marketing,,m,4/18/88 0:00,88,cbse,2005,72.6,cbse,6921,2,B.Tech/B.E.,chemical engineering,58.86,6921,0,Maharashtra,2013,695,475,605,0.879915203,0,0,0,0,0,0,0,0.4155,0.5454,1.3933,-0.995,0.6721
1089283,110000.00,6/1/14 0:00,2/1/15 0:00,assistant professor,assistant professor,Education,Una,f,4/15/93 0:00,70,cbse,2010,70,cbse,14004,2,B.Tech/B.E.,civil engineering,65,14004,0,Himachal Pradesh,2014,475,455,415,0.679644641,0,0,0,0,0,0,388,-0.0154,1.2114,1.3933,-0.8682,1.6302
615835,220000.00,9/1/14 0:00,,network engineer,network engineer,Engineering,Chennai,m,9/6/92 0:00,74,state board,2009,62,state board,272,2,B.Tech/B.E.,computer science,60,272,0,Punjab,2014,520,585,500,0,0,0,0,0,0,0,0,-0.4463,-1.7856,1.547,0.2727,-0.0943
1152368,180000.00,1/1/14 0:00,2/1/15 0:00,salesforce developer,software engineer,Engineering,Pune,m,5/8/90 0:00,69.2,cbse,2008,64.4,cbse,13001,2,B.Tech/B.E.,electronics engineering,67.8,13001,0,Madhya Pradesh,2012,490,360,310,0.436962648,0,0,0,0,0,324,0,0.4155,1.3779,1.547,3.3152,0.6721
797192,300000.00,9/1/13 0:00,4/1/15 0:00,assistant programmer,assistant software engineer,Engineering,Pune,f,11/9/90 0:00,66,state board,2009,64,state board,13038,2,B.Tech/B.E.,computer science,65,13038,0,Rajasthan,2013,370,355,385,0.294295423,0,0,0,0,0,0,0,1.2772,1.0449,1.7007,-1.3753,0.6721
1230413,220000.00,8/1/14 0:00,4/1/15 0:00,software developer,software engineer,Engineering,Lucknow,m,2/12/94 0:00,60,state board,2010,72,state board,429,2,B.Tech/B.E.,computer science,76,429,0,Uttar Pradesh,2014,350,435,430,0,0,0,0,0,0,0,0,0.99,1.2114,2.008,-0.2344,1.0554
940518,225000.00,4/1/11 0:00,8/1/12 0:00,assistant manager,assistant manager,Management,Trichy,m,5/18/90 0:00,81,state board,2007,77,state board,14865,2,B.Tech/B.E.,electronics engineering,67,14865,0,Tamil Nadu,2011,605,510,545,0,0,0,0,0,0,0,0,1.2772,1.2114,2.008,0.0192,0.8637
942679,350000.00,3/1/14 0:00,,online marketing manager,online marketing manager,Marketing,Chandigarh,f,9/15/90 0:00,85,cbse,2008,61,cbse,272,2,B.Tech/B.E.,electronics engineering,64.98,272,0,Punjab,2011,570,475,430,0,0,0,0,0,0,0,0,-0.4854,-0.5213,2.1129,-0.735,1.8224
1052796,100000.00,1/1/14 0:00,,software developer,software engineer,Engineering,Pune,m,11/5/90 0:00,70.58,state board,2008,60.36,state board,3683,2,B.Tech/B.E.,computer science,61.44,3683,0,Maharashtra,2013,440,385,500,0,0,0,0,0,0,0,0,1.2772,0.7119,2.1617,2.9349,0.6721
820152,110000.00,1/1/14 0:00,,software developer,software engineer,Engineering,Kolkata,m,11/6/91 0:00,59.6,cbse,2008,60,cbse,14381,2,B.Tech/B.E.,computer science,81.4,14381,1,West Bengal,2013,395,470,605,0,0,0,0,0,0,0,0,0.4155,-1.2861,-3.2176,-1.7556,-3.3518
730857,325000.00,2/1/14 0:00,,system engineer,system engineer,Engineering,Pune,m,1/22/91 0:00,83.75,state board,2009,74.8,state board,8297,2,B.Tech/B.E.,electronics engineering,75.9,8297,1,West Bengal,2013,660,630,680,0.776578324,0,0,0,0,0,393,0,-0.8772,-0.2871,-2.1418,0.2727,-0.6692
328915,620000.00,8/1/12 0:00,,senior software engineer,senior software engineer,Engineering,Banagalore,m,11/24/90 0:00,85.76,state board,2008,75.5,state board,1866,2,B.Tech/B.E.,electronics engineering,76.5,1866,1,Karnataka,2012,565,635,684,0.776578324,0,0,0,0,0,393,0,0.2009,-1.2153,-2.0856,-0.17277,-2.0648
575845,95000.00,2/1/14 0:00,8/1/14 0:00,software developer,software engineer,Engineering,NCR,m,3/5/90 0:00,57,state board,2007,55,state board,2679,2,MCA,computer application,60,2679,1,Delhi,2012,395,270,295,0,0,0,0,0,0,0,0,0.8463,1.0449,-1.2196,0.7798,-0.0943
1250337,325000.00,12/1/14 0:00,3/1/15 0:00,system analyst,system analyst,Tech,Mysore,f,10/11/92 0:00,86.4,cbse,2010,85.4,state board,10750,2,B.Tech/B.E.,information technology,77,10750,1,Tamil Nadu,2014,640,530,430,0,0,0,0,0,0,0,0,-0.7335,-1.6191,-1.0659,1.9207,0.0973
668043,350000.00,2/1/13 0:00,,product engineer,product engineer,Engineering,Dhanbad,m,6/10/91 0:00,78,cbse,2009,55,cbse,1890,2,B.Tech/B.E.,mechanical engineering,74,1890,1,Tamil Nadu,2013,440,485,370,0,0,0,0,0,0,0,0,-1.308,-0.6201,-0.9122,-0.8682,-0.8608
909954,180000.00,6/1/14 0:00,2/1/15 0:00,engineer,engineer,Engineering,Banagalore,m,3/29/92 0:00,77.5,state board,2010,83,state board,11476,2,B.Tech/B.E.,mechanical engineering,64.5,11476,1,Karnataka,2014,430,555,455,0.52911566,0,0,0,0,0,0,0,-0.0154,-0.1206,-0.7585,1.0333,-1.6273
830138,315000.00,7/1/14 0:00,8/1/14 0:00,systems engineer,system engineer,Engineering,Pune,m,4/11/92 0:00,91.2,cbse,2010,70,cbse,462,2,B.Tech/B.E.,electronics engineering,70.8,462,1,Karnataka,2014,605,525,370,0,0,0,0,0,0,0,0,1.2772,1.3779,-0.6048,-0.7415,0.4805
708980,295000.00,3/1/15 0:00,,system administrator,system administrator,Tech,,m,8/20/91 0:00,80.64,state board,2009,75.5,state board,277,2,B.Tech/B.E.,civil engineering,65.66,277,1,Karnataka,2013,625,555,485,0.255778194,0,0,0,0,0,0,292,-1.0208,-0.1206,-0.6048,-0.2344,-0.8608
387430,235000.00,6/1/12 0:00,2/1/14 0:00,research analyst,research analyst,Research,,f,10/9/89 0:00,74.8,cbse,2008,64.4,cbse,449,2,B.Tech/B.E.,biomedical engineering,73,449,1,Tamil Nadu,2012,525,405,385,0.885703685,0,0,0,0,0,0,0,-0.1082,0.5008,-0.4891,-0.2902,-0.406
328944,450000.00,3/1/13 0:00,,software test engineer,test engineer,Engineering,Banagalore,f,2/9/90 0:00,94.4,,2008,87,,1866,2,B.Tech/B.E.,electronics engineering,80.9,1866,1,Karnataka,2012,625,585,465,0.655766943,0,0,0,0,0,366,0,-0.3014,0.5008,-0.4891,-0.17277,-0.4455
820222,130000.00,1/1/14 0:00,4/1/14 0:00,office coordinator,admin assistant,Support,Kolkata,m,1/11/91 0:00,85.75,state board,2009,64.8,state board,14381,2,B.Tech/B.E.,other,74,14381,1,West Bengal,2013,590,545,470,0,0,0,0,0,0,0,0,-1.0208,-0.2871,-0.4511,0.3995,-0.6692
1265834,350000.00,1/1/15 0:00,,.net developer,software engineer,Engineering,NCR,m,8/1/88 0:00,75.4,state board,2005,49,state board,38,2,MCA,computer application,74,38,1,Delhi,2015,440,555,430,0,0,0,0,0,0,0,0,-2.7443,0.8027,-0.1996,-1.3753,0.585
730910,240000.00,6/1/13 0:00,,electrical design engineer,electrical design engineer,Engineering,,m,12/11/90 0:00,81,cbse,2008,83.6,cbse,8297,2,B.Tech/B.E.,electronics engineering,79.9,8297,1,West Bengal,2013,555,580,470,0.655766943,0,0,0,0,0,366,0,1.5644,1.3779,-0.1437,-1.5021,0.8637
1073243,240000.00,7/1/13 0:00,,system engineer,system engineer,Engineering,Kolkata,m,2/24/91 0:00,82,state board,2009,83,state board,5483,2,B.Tech/B.E.,computer science,81,5483,1,West Bengal,2013,605,495,520,0,0,0,0,0,0,0,0,-2.8879,-2.4516,0.01,-0.2344,-1.0524
593198,120000.00,6/1/13 0:00,4/1/14 0:00,cad designer,cad designer,UX/UI Design,Hyderabad,m,11/10/91 0:00,74,state board,2009,81,state board,12210,2,B.Tech/B.E.,mechanical engineering,67.1,12210,1,Telangana,2013,510,555,530,0,0,0,0,0,0,0,0,0.2718,0.2124,0.01,0.2727,-0.0943
669535,105000.00,2/1/14 0:00,,business analyst,business analyst,Business,Hyderabad,m,8/11/90 0:00,79.2,state board,2007,69.7,state board,7269,2,MCA,computer application,69.06,7269,1,Telangana,2013,265,375,325,0,0,0,0,0,0,0,0,-0.8772,-3.6171,0.01,0.653,-2.0105
902841,430000.00,5/1/14 0:00,8/1/14 0:00,software engineer,software engineer,Engineering,Hyderabad,m,5/19/92 0:00,83,state board,2010,82,state board,9775,2,B.Tech/B.E.,computer science,71,9775,1,Telangana,2014,425,465,470,0,0,0,0,0,0,0,0,-0.7335,-0.4536,0.1637,1.0333,-0.2859
841260,330000.00,3/1/14 0:00,,research associate,research associate,Research,Hyderabad,m,7/16/90 0:00,77.4,state board,2007,88.1,state board,8970,2,B.Tech/B.E.,computer science,65.61,8970,1,Telangana,2011,580,595,720,0,0,0,0,0,0,0,0,-0.2632,1.5081,0.2113,-1.3255,-0.0844
351836,180000.00,11/1/12 0:00,,technical assistant,technical assistant,Tech,Jaipur,f,7/30/91 0:00,87,state board,2008,67.23,state board,2927,2,B.Tech/B.E.,computer science,75.08,2927,1,Rajasthan,2012,295,305,375,0.013962304,0,0,0,0,0,0,0,0.2782,0.6568,0.2366,2.2949,-0.7615
730091,80000.00,5/1/14 0:00,4/1/15 0:00,network engineer,network engineer,Engineering,Kolkata,f,7/5/89 0:00,67.12,state board,2008,56.8,state board,11153,2,B.Tech/B.E.,electronics engineering,72.8,11153,1,West Bengal,2013,440,410,135,0.253028371,0,0,0,0,0,286,0,0.7027,0.8784,0.3174,-0.1076,1.0554
805812,100000.00,10/1/12 0:00,9/1/12 0:00,financial analyst,financial analyst,Finance,Pune,f,9/30/91 0:00,82.6,cbse,2008,71.6,cbse,13259,2,B.Tech/B.E.,chemical engineering,55.6,13259,1,Maharashtra,2012,615,575,705,0,0,0,0,0,0,0,0,0.99,-0.6201,0.3174,1.5404,-0.8608
1043020,335000.00,3/1/14 0:00,,programmer analyst,programmer analyst,Tech,Chennai,m,6/21/91 0:00,87,state board,2009,85,state board,4680,2,B.Tech/B.E.,electronics engineering,81,4680,1,Tamil Nadu,2013,455,485,605,0,0,0,0,0,0,0,0,0.6696,-0.1334,0.3292,-1.5899,-0.8608
754239,150000.00,3/1/14 0:00,,software engineer,software engineer,Engineering,Hyderabad,m,11/3/91 0:00,70.3,state board,2009,89.1,state board,1412,2,B.Tech/B.E.,computer science,68.18,1412,1,Telangana,2013,505,440,565,0,0,0,0,0,0,0,0,-0.5899,0.2124,0.4711,-1.8824,-1.244
1274658,320000.00,8/1/13 0:00,1/1/14 0:00,software engineer,software engineer,Engineering,Hyderabad,f,4/24/91 0:00,89.7,icse,2009,86.7,icse,7685,2,B.Tech/B.E.,information technology,80,7685,1,West Bengal,2013,720,675,570,0,0,0,0,0,0,0,0,0.2718,1.2114,0.4711,-0.1076,0.8637
210504,280000.00,10/1/12 0:00,3/1/15 0:00,data analyst,data analyst,Tech,NCR,f,8/1/86 0:00,76,cbse,2005,60.3,cbse,2679,2,MCA,computer application,61,2679,1,Delhi,2014,425,475,435,0.639587383,0,0,0,0,0,0,0,0.2009,0.6178,0.5994,0.4148,0.1864
636483,105000.00,5/1/13 0:00,12/1/14 0:00,software developer,software engineer,Engineering,Banagalore,m,11/21/89 0:00,46.24,state board,2007,52.5,state board,2320,2,MCA,computer application,73,2320,1,Karnataka,2013,310,375,295,0,0,0,0,0,0,0,0,0.8463,0.3789,0.6248,1.2869,0.4805
980748,325000.00,6/1/14 0:00,,test engineer,test engineer,QA,Chennai,m,2/25/92 0:00,88,cbse,2009,72,cbse,7557,2,B.Tech/B.E.,computer science,71,7557,1,Delhi,2014,490,675,680,0,0,0,0,0,0,0,0,-0.7335,-0.7866,0.6248,1.5404,-1.0524
1042501,85000.00,8/1/14 0:00,4/1/15 0:00,quality consultant,test engineer,QA,Kolkata,f,11/23/91 0:00,72.5,state board,2009,67,state board,7685,2,B.Tech/B.E.,electronics engineering,75.3,7685,1,West Bengal,2013,510,470,405,0,0,0,0,0,0,0,0,1.2772,1.5444,0.9322,-1.1218,0.8637
836060,145000.00,6/1/14 0:00,8/1/14 0:00,customer service representative,customer service representative,Support,Jaipur,m,11/23/93 0:00,80,state board,2010,70,state board,9699,2,B.Tech/B.E.,electronics engineering,55,9699,1,Rajasthan,2014,430,450,385,0,0,0,0,0,0,0,0,0.1282,-0.1206,0.9322,1.5404,0.0973
1232025,120000.00,6/1/14 0:00,1/1/15 0:00,web designer,software engineer,UX/UI Design,,f,4/18/93 0:00,75,state board,2010,67,state board,12887,2,B.Tech/B.E.,computer science,67,12887,1,Telangana,2014,535,485,465,0,0,0,0,0,0,0,0,1.1336,1.0449,1.0859,-2.136,0.8637
1082927,340000.00,6/1/14 0:00,,application developer,software engineer,Engineering,NCR,m,11/4/92 0:00,90.4,state board,2010,78.2,state board,5216,2,B.Tech/B.E.,electronics engineering,87.8,5216,1,West Bengal,2013,630,625,560,0.849802714,0,0,0,0,0,0,0,1.5644,1.5444,1.547,-2.5163,0.6721
1084099,295000.00,2/1/14 0:00,,java software engineer,software engineer,Engineering,Hyderabad,m,12/19/90 0:00,72,state board,2008,60,state board,8946,2,B.Tech/B.E.,computer science,63,8946,1,Telangana,2013,440,300,285,0,0,0,0,0,0,0,0,1.8517,0.8784,1.547,-0.2344,0.4805
578157,40000.00,10/1/13 0:00,7/1/14 0:00,application developer,software engineer,Engineering,Banagalore,m,4/1/91 0:00,64,cbse,2008,63.33,state board,8811,2,M.Tech./M.E.,electronics engineering,71,8811,1,Karnataka,2014,415,545,524,0,0,0,0,0,0,0,0,1.8517,0.2124,2.1617,-2.0092,-0.2859
518448,280000.00,3/1/13 0:00,4/1/14 0:00,php developer,software engineer,Engineering,Jaipur,m,1/20/90 0:00,54.5,state board,2006,72.4,state board,7821,2,B.Tech/B.E.,computer science,69.85,7821,0,Uttar Pradesh,2012,345,265,220,0.008537253,155,0,0,0,0,0,0,-0.4173,-2.6583,-1.6865,-0.2902,-2.3412
232474,120000.00,6/1/11 0:00,5/1/12 0:00,design engineer,design engineer,UX/UI Design,NCR,m,4/28/90 0:00,72,,2007,67,,81,2,B.Tech/B.E.,electronics engineering,60,81,0,Uttar Pradesh,2011,405,405,445,0,165,0,0,0,0,0,0,-0.2628,1.1248,0.672,-0.1727,0.6603
261516,190000.00,7/1/12 0:00,7/1/13 0:00,seo engineer,seo,Engineering,NCR,m,10/25/88 0:00,58.7,state board,2006,50.3,state board,6874,2,B.Tech/B.E.,information technology,62.5,6874,0,Uttarakhand,2011,355,375,265,0.027815071,205,0,0,0,0,0,0,0.0464,-1.8393,-0.0537,-0.5253,-1.0774
1085603,180000.00,8/1/14 0:00,,test engineer,test engineer,QA,Hyderabad,m,5/30/91 0:00,78,state board,2009,80.9,state board,11273,2,B.Tech/B.E.,electronics engineering,65,11273,1,Telangana,2013,465,485,330,0.868736585,215,0,0,0,0,420,0,0.4155,0.0459,-0.6048,-0.6147,0.4805
259792,120000.00,5/1/11 0:00,1/1/13 0:00,software engineer,software engineer,Engineering,Chennai,m,5/21/88 0:00,79.8,,2006,74.5,,4408,2,B.Tech/B.E.,computer science,74.3,4408,0,Tamil Nadu,2010,255,365,315,0.042223131,225,0,0,0,0,0,0,-0.2628,-1.2153,-0.344,1.1199,-1.5513
629498,350000.00,12/1/13 0:00,,software engineer,software engineer,Engineering,Chennai,m,5/29/91 0:00,74,state board,2009,63,state board,1229,2,B.Tech/B.E.,information technology,67,1229,0,Union Territory,2013,360,440,340,0.042223131,225,0,0,0,0,0,0,-0.159,-0.4536,0.4711,-0.7415,-0.6692
